date,type,sales,drawdate,jackpot
2018-04-05,lotto649," 155,710 ",2018-04-07,"$ 10,000,000 "
2018-04-06,bc49," 50,401 ",2018-04-07,"$2,000,000"
2018-04-06,extra," 57,050 ",2018-04-07,"$500,000"
2018-04-06,lotto649," 265,497 ",2018-04-07,"$ 10,000,000 "
2018-04-07,bc49," 85,366 ",2018-04-07,"$2,000,000"
2018-04-07,extra," 77,395 ",2018-04-07,"$500,000"
2018-04-07,lotto649," 397,836 ",2018-04-07,"$ 10,000,000 "
2018-04-08,bc49," 25,209 ",2018-04-11,"$2,000,000"
2018-04-08,extra," 30,263 ",2018-04-11,"$500,000"
2018-04-08,lotto649," 129,744 ",2018-04-11,"$ 14,000,000 "
2018-04-09,bc49," 31,651 ",2018-04-11,"$2,000,000"
2018-04-09,extra," 35,399 ",2018-04-11,"$500,000"
2018-04-09,lotto649," 168,890 ",2018-04-11,"$ 14,000,000 "
2018-04-10,bc49," 37,329 ",2018-04-11,"$2,000,000"
2018-04-10,extra," 41,244 ",2018-04-11,"$500,000"
2018-04-10,lotto649," 207,390 ",2018-04-11,"$ 14,000,000 "
2018-04-11,bc49," 76,782 ",2018-04-11,"$2,000,000"
2018-04-11,extra," 70,836 ",2018-04-11,"$500,000"
2018-04-11,lotto649," 380,333 ",2018-04-11,"$ 14,000,000 "
2018-04-12,bc49," 33,819 ",2018-04-14,"$2,000,000"
2018-04-12,extra," 43,017 ",2018-04-14,"$500,000"
2018-04-12,lotto649," 199,826 ",2018-04-14,"$ 20,000,000 "
2018-04-13,bc49," 50,849 ",2018-04-14,"$2,000,000"
2018-04-13,extra," 62,974 ",2018-04-14,"$500,000"
2018-04-13,lotto649," 312,077 ",2018-04-14,"$ 20,000,000 "
2018-04-14,bc49," 91,963 ",2018-04-14,"$2,000,000"
2018-04-14,extra," 88,842 ",2018-04-14,"$500,000"
2018-04-14,lotto649," 491,686 ",2018-04-14,"$ 20,000,000 "
2018-04-15,bc49," 24,651 ",2018-04-18,"$2,000,000"
2018-04-15,extra," 32,549 ",2018-04-18,"$500,000"
2018-04-15,lotto649," 143,468 ",2018-04-18,"$ 22,000,000 "
2018-04-16,bc49," 28,393 ",2018-04-18,"$2,000,000"
2018-04-16,extra," 34,861 ",2018-04-18,"$500,000"
2018-04-16,lotto649," 174,918 ",2018-04-18,"$ 22,000,000 "
2018-04-17,bc49," 43,676 ",2018-04-18,"$2,000,000"
2018-04-17,extra," 47,348 ",2018-04-18,"$500,000"
2018-04-17,lotto649," 255,173 ",2018-04-18,"$ 22,000,000 "
2018-04-18,bc49," 86,591 ",2018-04-18,"$2,000,000"
2018-04-18,extra," 83,824 ",2018-04-18,"$500,000"
2018-04-18,lotto649," 476,676 ",2018-04-18,"$ 22,000,000 "
2018-04-19,bc49," 33,710 ",2018-04-21,"$2,000,000"
2018-04-19,extra," 44,513 ",2018-04-21,"$500,000"
2018-04-19,lotto649," 212,194 ",2018-04-21,"$ 26,000,000 "
2018-04-20,bc49," 51,453 ",2018-04-21,"$2,000,000"
2018-04-20,extra," 65,902 ",2018-04-21,"$500,000"
2018-04-20,lotto649," 334,680 ",2018-04-21,"$ 26,000,000 "
2018-04-21,bc49," 92,541 ",2018-04-21,"$2,000,000"
2018-04-21,extra," 92,551 ",2018-04-21,"$500,000"
2018-04-21,lotto649," 522,974 ",2018-04-21,"$ 26,000,000 "
2018-04-22,bc49," 27,826 ",2018-04-25,"$2,000,000"
2018-04-22,extra," 36,699 ",2018-04-25,"$500,000"
2018-04-22,lotto649," 170,967 ",2018-04-25,"$ 30,000,000 "
2018-04-23,bc49," 32,842 ",2018-04-25,"$2,000,000"
2018-04-23,extra," 41,674 ",2018-04-25,"$500,000"
2018-04-23,lotto649," 220,589 ",2018-04-25,"$ 30,000,000 "
2018-04-24,bc49," 42,380 ",2018-04-25,"$2,000,000"
2018-04-24,extra," 51,948 ",2018-04-25,"$500,000"
2018-04-24,lotto649," 286,380 ",2018-04-25,"$ 30,000,000 "
2018-04-25,bc49," 91,630 ",2018-04-25,"$2,000,000"
2018-04-25,extra," 96,021 ",2018-04-25,"$500,000"
2018-04-25,lotto649," 570,582 ",2018-04-25,"$ 30,000,000 "
2018-04-26,bc49," 32,135 ",2018-04-28,"$2,000,000"
2018-04-26,extra," 40,272 ",2018-04-28,"$500,000"
2018-04-26,lotto649," 163,791 ",2018-04-28,"$ 5,000,000 "
2018-04-27,bc49," 46,971 ",2018-04-28,"$2,000,000"
2018-04-27,extra," 55,627 ",2018-04-28,"$500,000"
2018-04-27,lotto649," 244,168 ",2018-04-28,"$ 5,000,000 "
2018-04-28,bc49," 84,909 ",2018-04-28,"$2,000,000"
2018-04-28,extra," 79,816 ",2018-04-28,"$500,000"
2018-04-28,lotto649," 384,366 ",2018-04-28,"$ 5,000,000 "
2018-04-29,bc49," 24,028 ",2018-05-02,"$2,000,000"
2018-04-29,extra," 29,176 ",2018-05-02,"$500,000"
2018-04-29,lotto649," 115,288 ",2018-05-02,"$ 7,000,000 "
2018-04-30,bc49," 30,595 ",2018-05-02,"$2,000,000"
2018-04-30,extra," 34,558 ",2018-05-02,"$500,000"
2018-04-30,lotto649," 155,400 ",2018-05-02,"$ 7,000,000 "
2018-05-01,bc49," 39,286 ",2018-05-02,"$2,000,000"
2018-05-01,extra," 40,861 ",2018-05-02,"$500,000"
2018-05-01,lotto649," 191,618 ",2018-05-02,"$ 7,000,000 "
2018-05-02,bc49," 79,992 ",2018-05-02,"$2,000,000"
2018-05-02,extra," 70,147 ",2018-05-02,"$500,000"
2018-05-02,lotto649," 351,400 ",2018-05-02,"$ 7,000,000 "
2018-05-03,bc49," 33,204 ",2018-05-05,"$2,000,000"
2018-05-03,extra," 39,503 ",2018-05-05,"$500,000"
2018-05-03,lotto649," 171,151 ",2018-05-05,"$ 11,000,000 "
2018-05-04,bc49," 49,548 ",2018-05-05,"$2,000,000"
2018-05-04,extra," 61,172 ",2018-05-05,"$500,000"
2018-05-04,lotto649," 279,138 ",2018-05-05,"$ 11,000,000 "
2018-05-05,bc49," 84,302 ",2018-05-05,"$2,000,000"
2018-05-05,extra," 77,577 ",2018-05-05,"$500,000"
2018-05-05,lotto649," 401,457 ",2018-05-05,"$ 11,000,000 "
2018-05-06,bc49," 24,365 ",2018-05-09,"$2,000,000"
2018-05-06,extra," 31,417 ",2018-05-09,"$500,000"
2018-05-06,lotto649," 129,893 ",2018-05-09,"$ 14,000,000 "
2018-05-07,bc49," 32,076 ",2018-05-09,"$2,000,000"
2018-05-07,extra," 37,320 ",2018-05-09,"$500,000"
2018-05-07,lotto649," 174,762 ",2018-05-09,"$ 14,000,000 "
2018-05-08,bc49," 38,054 ",2018-05-09,"$2,000,000"
2018-05-08,extra," 42,819 ",2018-05-09,"$500,000"
2018-05-08,lotto649," 215,924 ",2018-05-09,"$ 14,000,000 "
2018-05-09,bc49," 79,123 ",2018-05-09,"$2,000,000"
2018-05-09,extra," 75,996 ",2018-05-09,"$500,000"
2018-05-09,lotto649," 407,594 ",2018-05-09,"$ 14,000,000 "
2018-05-10,bc49," 35,468 ",2018-05-12,"$2,000,000"
2018-05-10,extra," 44,413 ",2018-05-12,"$500,000"
2018-05-10,lotto649," 200,349 ",2018-05-12,"$ 18,000,000 "
2018-05-11,bc49," 53,182 ",2018-05-12,"$2,000,000"
2018-05-11,extra," 67,385 ",2018-05-12,"$500,000"
2018-05-11,lotto649," 321,769 ",2018-05-12,"$ 18,000,000 "
2018-05-12,bc49," 89,012 ",2018-05-12,"$2,000,000"
2018-05-12,extra," 83,523 ",2018-05-12,"$500,000"
2018-05-12,lotto649," 458,494 ",2018-05-12,"$ 18,000,000 "
2018-05-13,bc49," 24,828 ",2018-05-16,"$2,000,000"
2018-05-13,extra," 33,146 ",2018-05-16,"$500,000"
2018-05-13,lotto649," 148,290 ",2018-05-16,"$ 22,000,000 "
2018-05-14,bc49," 31,506 ",2018-05-16,"$2,000,000"
2018-05-14,extra," 39,114 ",2018-05-16,"$500,000"
2018-05-14,lotto649," 193,969 ",2018-05-16,"$ 22,000,000 "
2018-05-15,bc49," 40,264 ",2018-05-16,"$2,000,000"
2018-05-15,extra," 47,820 ",2018-05-16,"$500,000"
2018-05-15,lotto649," 251,921 ",2018-05-16,"$ 22,000,000 "
2018-05-16,bc49," 83,978 ",2018-05-16,"$2,000,000"
2018-05-16,extra," 87,175 ",2018-05-16,"$500,000"
2018-05-16,lotto649," 492,862 ",2018-05-16,"$ 22,000,000 "
2018-05-17,bc49," 29,580 ",2018-05-19,"$2,000,000"
2018-05-17,extra," 37,996 ",2018-05-19,"$500,000"
2018-05-17,lotto649," 149,460 ",2018-05-19,"$ 5,000,000 "
2018-05-18,bc49," 46,930 ",2018-05-19,"$2,000,000"
2018-05-18,extra," 54,742 ",2018-05-19,"$500,000"
2018-05-18,lotto649," 231,141 ",2018-05-19,"$ 5,000,000 "
2018-05-19,bc49," 75,121 ",2018-05-19,"$2,000,000"
2018-05-19,extra," 63,639 ",2018-05-19,"$500,000"
2018-05-19,lotto649," 304,209 ",2018-05-19,"$ 5,000,000 "
2018-05-20,bc49," 20,901 ",2018-05-23,"$2,000,000"
2018-05-20,extra," 24,466 ",2018-05-23,"$500,000"
2018-05-20,lotto649," 93,560 ",2018-05-23,"$ 5,000,000 "
2018-05-21,bc49," 20,029 ",2018-05-23,"$2,000,000"
2018-05-21,extra," 22,768 ",2018-05-23,"$500,000"
2018-05-21,lotto649," 92,883 ",2018-05-23,"$ 5,000,000 "
2018-05-22,bc49," 35,903 ",2018-05-23,"$2,000,000"
2018-05-22,extra," 37,368 ",2018-05-23,"$500,000"
2018-05-22,lotto649," 170,321 ",2018-05-23,"$ 5,000,000 "
2018-05-23,bc49," 77,669 ",2018-05-23,"$2,000,000"
2018-05-23,extra," 67,235 ",2018-05-23,"$500,000"
2018-05-23,lotto649," 328,239 ",2018-05-23,"$ 5,000,000 "
2018-05-24,bc49," 33,741 ",2018-05-26,"$2,000,000"
2018-05-24,extra," 42,822 ",2018-05-26,"$500,000"
2018-05-24,lotto649," 183,097 ",2018-05-26,"$ 7,000,000 "
2018-05-25,bc49," 52,812 ",2018-05-26,"$2,000,000"
2018-05-25,extra," 69,337 ",2018-05-26,"$500,000"
2018-05-25,lotto649," 309,184 ",2018-05-26,"$ 7,000,000 "
2018-05-26,bc49," 81,620 ",2018-05-26,"$2,000,000"
2018-05-26,extra," 75,426 ",2018-05-26,"$500,000"
2018-05-26,lotto649," 383,690 ",2018-05-26,"$ 7,000,000 "
2018-05-27,bc49," 22,773 ",2018-05-30,"$2,000,000"
2018-05-27,extra," 29,107 ",2018-05-30,"$500,000"
2018-05-27,lotto649," 116,633 ",2018-05-30,"$ 9,000,000 "
2018-05-28,bc49," 30,536 ",2018-05-30,"$2,000,000"
2018-05-28,extra," 34,548 ",2018-05-30,"$500,000"
2018-05-28,lotto649," 155,677 ",2018-05-30,"$ 9,000,000 "
2018-05-29,bc49," 39,947 ",2018-05-30,"$2,000,000"
2018-05-29,extra," 42,756 ",2018-05-30,"$500,000"
2018-05-29,lotto649," 199,671 ",2018-05-30,"$ 9,000,000 "
2018-05-30,bc49," 79,831 ",2018-05-30,"$2,000,000"
2018-05-30,extra," 73,361 ",2018-05-30,"$500,000"
2018-05-30,lotto649," 370,855 ",2018-05-30,"$ 9,000,000 "
2018-05-31,bc49," 36,107 ",2018-06-02,"$2,000,000"
2018-05-31,extra," 42,392 ",2018-06-02,"$500,000"
2018-05-31,lotto649," 177,650 ",2018-06-02,"$ 5,000,000 "
2018-06-01,bc49," 52,497 ",2018-06-02,"$2,000,000"
2018-06-01,extra," 63,479 ",2018-06-02,"$500,000"
2018-06-01,lotto649," 270,171 ",2018-06-02,"$ 5,000,000 "
2018-06-02,bc49," 80,163 ",2018-06-02,"$2,000,000"
2018-06-02,extra," 67,128 ",2018-06-02,"$500,000"
2018-06-02,lotto649," 316,492 ",2018-06-02,"$ 5,000,000 "
2018-06-03,bc49," 24,044 ",2018-06-06,"$2,000,000"
2018-06-03,extra," 28,961 ",2018-06-06,"$500,000"
2018-06-03,lotto649," 117,417 ",2018-06-06,"$ 7,000,000 "
2018-06-04,bc49," 30,523 ",2018-06-06,"$2,000,000"
2018-06-04,extra," 34,565 ",2018-06-06,"$500,000"
2018-06-04,lotto649," 148,232 ",2018-06-06,"$ 7,000,000 "
2018-06-05,bc49," 36,463 ",2018-06-06,"$2,000,000"
2018-06-05,extra," 39,585 ",2018-06-06,"$500,000"
2018-06-05,lotto649," 183,301 ",2018-06-06,"$ 7,000,000 "
2018-06-06,bc49," 74,454 ",2018-06-06,"$2,000,000"
2018-06-06,extra," 69,046 ",2018-06-06,"$500,000"
2018-06-06,lotto649," 334,976 ",2018-06-06,"$ 7,000,000 "
2018-06-07,bc49," 32,242 ",2018-06-09,"$2,000,000"
2018-06-07,extra," 40,744 ",2018-06-09,"$500,000"
2018-06-07,lotto649," 174,552 ",2018-06-09,"$ 9,000,000 "
2018-06-08,bc49," 49,519 ",2018-06-09,"$2,000,000"
2018-06-08,extra," 62,332 ",2018-06-09,"$500,000"
2018-06-08,lotto649," 272,992 ",2018-06-09,"$ 9,000,000 "
2018-06-09,bc49," 82,596 ",2018-06-09,"$2,000,000"
2018-06-09,extra," 70,225 ",2018-06-09,"$500,000"
2018-06-09,lotto649," 353,091 ",2018-06-09,"$ 9,000,000 "
2018-06-10,bc49," 23,109 ",2018-06-13,"$2,000,000"
2018-06-10,extra," 26,218 ",2018-06-13,"$500,000"
2018-06-10,lotto649," 100,455 ",2018-06-13,"$ 5,000,000 "
2018-06-11,bc49," 27,347 ",2018-06-13,"$2,000,000"
2018-06-11,extra," 30,032 ",2018-06-13,"$500,000"
2018-06-11,lotto649," 127,061 ",2018-06-13,"$ 5,000,000 "
2018-06-12,bc49," 34,438 ",2018-06-13,"$2,000,000"
2018-06-12,extra," 34,860 ",2018-06-13,"$500,000"
2018-06-12,lotto649," 157,271 ",2018-06-13,"$ 5,000,000 "
2018-06-13,bc49," 73,935 ",2018-06-13,"$2,000,000"
2018-06-13,extra," 61,806 ",2018-06-13,"$500,000"
2018-06-13,lotto649," 301,659 ",2018-06-13,"$ 5,000,000 "
2018-06-14,bc49," 31,296 ",2018-06-16,"$2,000,000"
2018-06-14,extra," 36,990 ",2018-06-16,"$500,000"
2018-06-14,lotto649," 159,675 ",2018-06-16,"$ 7,000,000 "
2018-06-15,bc49," 49,133 ",2018-06-16,"$2,000,000"
2018-06-15,extra," 56,380 ",2018-06-16,"$500,000"
2018-06-15,lotto649," 257,296 ",2018-06-16,"$ 7,000,000 "
2018-06-16,bc49," 81,784 ",2018-06-16,"$2,000,000"
2018-06-16,extra," 75,311 ",2018-06-16,"$500,000"
2018-06-16,lotto649," 376,392 ",2018-06-16,"$ 7,000,000 "
2018-06-17,bc49," 21,833 ",2018-06-20,"$2,000,000"
2018-06-17,extra," 26,525 ",2018-06-20,"$500,000"
2018-06-17,lotto649," 99,966 ",2018-06-20,"$ 5,000,000 "
2018-06-18,bc49," 27,663 ",2018-06-20,"$2,000,000"
2018-06-18,extra," 29,811 ",2018-06-20,"$500,000"
2018-06-18,lotto649," 127,343 ",2018-06-20,"$ 5,000,000 "
2018-06-19,bc49," 33,926 ",2018-06-20,"$2,000,000"
2018-06-19,extra," 35,010 ",2018-06-20,"$500,000"
2018-06-19,lotto649," 159,226 ",2018-06-20,"$ 5,000,000 "
2018-06-20,bc49," 70,962 ",2018-06-20,"$2,000,000"
2018-06-20,extra," 60,273 ",2018-06-20,"$500,000"
2018-06-20,lotto649," 290,033 ",2018-06-20,"$ 5,000,000 "
2018-06-21,bc49," 29,908 ",2018-06-23,"$2,000,000"
2018-06-21,extra," 34,408 ",2018-06-23,"$500,000"
2018-06-21,lotto649," 146,283 ",2018-06-23,"$ 7,000,000 "
2018-06-22,bc49," 45,443 ",2018-06-23,"$2,000,000"
2018-06-22,extra," 51,109 ",2018-06-23,"$500,000"
2018-06-22,lotto649," 222,197 ",2018-06-23,"$ 7,000,000 "
2018-06-23,bc49," 77,284 ",2018-06-23,"$2,000,000"
2018-06-23,extra," 67,353 ",2018-06-23,"$500,000"
2018-06-23,lotto649," 327,072 ",2018-06-23,"$ 7,000,000 "
2018-06-24,bc49," 19,842 ",2018-06-27,"$2,000,000"
2018-06-24,extra," 23,944 ",2018-06-27,"$500,000"
2018-06-24,lotto649," 92,042 ",2018-06-27,"$ 5,000,000 "
2018-06-25,bc49," 26,502 ",2018-06-27,"$2,000,000"
2018-06-25,extra," 29,749 ",2018-06-27,"$500,000"
2018-06-25,lotto649," 126,150 ",2018-06-27,"$ 5,000,000 "
2018-06-26,bc49," 32,589 ",2018-06-27,"$2,000,000"
2018-06-26,extra," 34,283 ",2018-06-27,"$500,000"
2018-06-26,lotto649," 155,612 ",2018-06-27,"$ 5,000,000 "
2018-06-27,bc49," 78,594 ",2018-06-27,"$2,000,000"
2018-06-27,extra," 65,208 ",2018-06-27,"$500,000"
2018-06-27,lotto649," 310,025 ",2018-06-27,"$ 5,000,000 "
2018-06-28,bc49," 32,373 ",2018-06-30,"$2,000,000"
2018-06-28,extra," 37,191 ",2018-06-30,"$500,000"
2018-06-28,lotto649," 155,814 ",2018-06-30,"$ 7,000,000 "
2018-06-29,bc49," 47,492 ",2018-06-30,"$2,000,000"
2018-06-29,extra," 54,527 ",2018-06-30,"$500,000"
2018-06-29,lotto649," 237,689 ",2018-06-30,"$ 7,000,000 "
2018-06-30,bc49," 79,427 ",2018-06-30,"$2,000,000"
2018-06-30,extra," 67,584 ",2018-06-30,"$500,000"
2018-06-30,lotto649," 328,576 ",2018-06-30,"$ 7,000,000 "
2018-07-01,bc49," 21,156 ",2018-07-04,"$2,000,000"
2018-07-01,extra," 24,607 ",2018-07-04,"$500,000"
2018-07-01,lotto649," 96,903 ",2018-07-04,"$ 5,000,000 "
2018-07-02,bc49," 22,902 ",2018-07-04,"$2,000,000"
2018-07-02,extra," 24,884 ",2018-07-04,"$500,000"
2018-07-02,lotto649," 107,540 ",2018-07-04,"$ 5,000,000 "
2018-07-03,bc49," 39,813 ",2018-07-04,"$2,000,000"
2018-07-03,extra," 39,138 ",2018-07-04,"$500,000"
2018-07-03,lotto649," 182,996 ",2018-07-04,"$ 5,000,000 "
2018-07-04,bc49," 77,311 ",2018-07-04,"$2,000,000"
2018-07-04,extra," 66,638 ",2018-07-04,"$500,000"
2018-07-04,lotto649," 324,442 ",2018-07-04,"$ 5,000,000 "
2018-07-05,bc49," 28,745 ",2018-07-07,"$2,000,000"
2018-07-05,extra," 36,272 ",2018-07-07,"$500,000"
2018-07-05,lotto649," 151,581 ",2018-07-07,"$ 7,000,000 "
2018-07-06,bc49," 46,207 ",2018-07-07,"$2,000,000"
2018-07-06,extra," 53,902 ",2018-07-07,"$500,000"
2018-07-06,lotto649," 235,685 ",2018-07-07,"$ 7,000,000 "
2018-07-07,bc49," 79,758 ",2018-07-07,"$2,000,000"
2018-07-07,extra," 67,878 ",2018-07-07,"$500,000"
2018-07-07,lotto649," 331,711 ",2018-07-07,"$ 7,000,000 "
2018-07-08,bc49," 22,528 ",2018-07-11,"$2,000,000"
2018-07-08,extra," 27,344 ",2018-07-11,"$500,000"
2018-07-08,lotto649," 112,803 ",2018-07-11,"$ 9,000,000 "
2018-07-09,bc49," 29,008 ",2018-07-11,"$2,000,000"
2018-07-09,extra," 33,547 ",2018-07-11,"$500,000"
2018-07-09,lotto649," 155,041 ",2018-07-11,"$ 9,000,000 "
2018-07-10,bc49," 35,800 ",2018-07-11,"$2,000,000"
2018-07-10,extra," 38,906 ",2018-07-11,"$500,000"
2018-07-10,lotto649," 188,750 ",2018-07-11,"$ 9,000,000 "
2018-07-11,bc49," 74,623 ",2018-07-11,"$2,000,000"
2018-07-11,extra," 68,694 ",2018-07-11,"$500,000"
2018-07-11,lotto649," 346,639 ",2018-07-11,"$ 9,000,000 "
2018-07-12,bc49," 28,877 ",2018-07-14,"$2,000,000"
2018-07-12,extra," 35,006 ",2018-07-14,"$500,000"
2018-07-12,lotto649," 140,115 ",2018-07-14,"$ 5,000,000 "
2018-07-13,bc49," 44,427 ",2018-07-14,"$2,000,000"
2018-07-13,extra," 51,999 ",2018-07-14,"$500,000"
2018-07-13,lotto649," 218,961 ",2018-07-14,"$ 5,000,000 "
2018-07-14,bc49," 74,904 ",2018-07-14,"$2,000,000"
2018-07-14,extra," 61,658 ",2018-07-14,"$500,000"
2018-07-14,lotto649," 293,603 ",2018-07-14,"$ 5,000,000 "
2018-07-15,bc49," 21,374 ",2018-07-18,"$2,000,000"
2018-07-15,extra," 25,061 ",2018-07-18,"$500,000"
2018-07-15,lotto649," 98,603 ",2018-07-18,"$ 7,000,000 "
2018-07-16,bc49," 27,684 ",2018-07-18,"$2,000,000"
2018-07-16,extra," 29,991 ",2018-07-18,"$500,000"
2018-07-16,lotto649," 133,455 ",2018-07-18,"$ 7,000,000 "
2018-07-17,bc49," 34,615 ",2018-07-18,"$2,000,000"
2018-07-17,extra," 36,017 ",2018-07-18,"$500,000"
2018-07-17,lotto649," 170,508 ",2018-07-18,"$ 7,000,000 "
2018-07-18,bc49," 74,393 ",2018-07-18,"$2,000,000"
2018-07-18,extra," 65,053 ",2018-07-18,"$500,000"
2018-07-18,lotto649," 324,192 ",2018-07-18,"$ 7,000,000 "
2018-07-19,bc49," 29,686 ",2018-07-21,"$2,000,000"
2018-07-19,extra," 34,274 ",2018-07-21,"$500,000"
2018-07-19,lotto649," 148,269 ",2018-07-21,"$ 9,000,000 "
2018-07-20,bc49," 44,929 ",2018-07-21,"$2,000,000"
2018-07-20,extra," 52,005 ",2018-07-21,"$500,000"
2018-07-20,lotto649," 231,339 ",2018-07-21,"$ 9,000,000 "
2018-07-21,bc49," 78,662 ",2018-07-21,"$2,000,000"
2018-07-21,extra," 67,149 ",2018-07-21,"$500,000"
2018-07-21,lotto649," 339,644 ",2018-07-21,"$ 9,000,000 "
2018-07-22,bc49," 22,528 ",2018-07-25,"$2,000,000"
2018-07-22,extra," 27,478 ",2018-07-25,"$500,000"
2018-07-22,lotto649," 116,808 ",2018-07-25,"$ 12,000,000 "
2018-07-23,bc49," 27,575 ",2018-07-25,"$2,000,000"
2018-07-23,extra," 32,793 ",2018-07-25,"$500,000"
2018-07-23,lotto649," 152,260 ",2018-07-25,"$ 12,000,000 "
2018-07-24,bc49," 35,642 ",2018-07-25,"$2,000,000"
2018-07-24,extra," 39,957 ",2018-07-25,"$500,000"
2018-07-24,lotto649," 198,498 ",2018-07-25,"$ 12,000,000 "
2018-07-25,bc49," 81,768 ",2018-07-25,"$2,000,000"
2018-07-25,extra," 72,318 ",2018-07-25,"$500,000"
2018-07-25,lotto649," 379,925 ",2018-07-25,"$ 12,000,000 "
2018-07-26,bc49," 27,943 ",2018-07-28,"$2,000,000"
2018-07-26,extra," 33,128 ",2018-07-28,"$500,000"
2018-07-26,lotto649," 132,606 ",2018-07-28,"$ 5,000,000 "
2018-07-27,bc49," 45,584 ",2018-07-28,"$2,000,000"
2018-07-27,extra," 50,106 ",2018-07-28,"$500,000"
2018-07-27,lotto649," 211,052 ",2018-07-28,"$ 5,000,000 "
2018-07-28,bc49," 79,587 ",2018-07-28,"$2,000,000"
2018-07-28,extra," 63,940 ",2018-07-28,"$500,000"
2018-07-28,lotto649," 306,828 ",2018-07-28,"$ 5,000,000 "
2018-07-29,bc49," 22,949 ",2018-08-01,"$2,000,000"
2018-07-29,extra," 25,099 ",2018-08-01,"$500,000"
2018-07-29,lotto649," 99,391 ",2018-08-01,"$ 5,000,000 "
2018-07-30,bc49," 28,094 ",2018-08-01,"$2,000,000"
2018-07-30,extra," 30,312 ",2018-08-01,"$500,000"
2018-07-30,lotto649," 133,137 ",2018-08-01,"$ 5,000,000 "
2018-07-31,bc49," 38,878 ",2018-08-01,"$2,000,000"
2018-07-31,extra," 37,572 ",2018-08-01,"$500,000"
2018-07-31,lotto649," 178,568 ",2018-08-01,"$ 5,000,000 "
2018-08-01,bc49," 75,833 ",2018-08-01,"$2,000,000"
2018-08-01,extra," 66,463 ",2018-08-01,"$500,000"
2018-08-01,lotto649," 325,065 ",2018-08-01,"$ 5,000,000 "
2018-08-02,bc49," 31,407 ",2018-08-04,"$2,000,000"
2018-08-02,extra," 35,118 ",2018-08-04,"$500,000"
2018-08-02,lotto649," 148,706 ",2018-08-04,"$ 7,000,000 "
2018-08-03,bc49," 45,092 ",2018-08-04,"$2,000,000"
2018-08-03,extra," 49,240 ",2018-08-04,"$500,000"
2018-08-03,lotto649," 220,831 ",2018-08-04,"$ 7,000,000 "
2018-08-04,bc49," 79,215 ",2018-08-04,"$2,000,000"
2018-08-04,extra," 65,485 ",2018-08-04,"$500,000"
2018-08-04,lotto649," 322,878 ",2018-08-04,"$ 7,000,000 "
2018-08-05,bc49," 20,801 ",2018-08-08,"$2,000,000"
2018-08-05,extra," 24,522 ",2018-08-08,"$500,000"
2018-08-05,lotto649," 101,186 ",2018-08-08,"$ 9,000,000 "
2018-08-06,bc49," 21,733 ",2018-08-08,"$2,000,000"
2018-08-06,extra," 24,052 ",2018-08-08,"$500,000"
2018-08-06,lotto649," 107,463 ",2018-08-08,"$ 9,000,000 "
2018-08-07,bc49," 37,580 ",2018-08-08,"$2,000,000"
2018-08-07,extra," 39,307 ",2018-08-08,"$500,000"
2018-08-07,lotto649," 193,575 ",2018-08-08,"$ 9,000,000 "
2018-08-08,bc49," 79,156 ",2018-08-08,"$2,000,000"
2018-08-08,extra," 70,100 ",2018-08-08,"$500,000"
2018-08-08,lotto649," 363,346 ",2018-08-08,"$ 9,000,000 "
2018-08-09,bc49," 29,506 ",2018-08-11,"$2,000,000"
2018-08-09,extra," 37,440 ",2018-08-11,"$500,000"
2018-08-09,lotto649," 170,530 ",2018-08-11,"$ 13,000,000 "
2018-08-10,bc49," 46,436 ",2018-08-11,"$2,000,000"
2018-08-10,extra," 55,297 ",2018-08-11,"$500,000"
2018-08-10,lotto649," 267,487 ",2018-08-11,"$ 13,000,000 "
2018-08-11,bc49," 83,169 ",2018-08-11,"$2,000,000"
2018-08-11,extra," 73,356 ",2018-08-11,"$500,000"
2018-08-11,lotto649," 388,148 ",2018-08-11,"$ 13,000,000 "
2018-08-12,bc49," 24,385 ",2018-08-15,"$2,000,000"
2018-08-12,extra," 31,590 ",2018-08-15,"$500,000"
2018-08-12,lotto649," 143,707 ",2018-08-15,"$ 20,000,000 "
2018-08-13,bc49," 31,159 ",2018-08-15,"$2,000,000"
2018-08-13,extra," 36,912 ",2018-08-15,"$500,000"
2018-08-13,lotto649," 188,976 ",2018-08-15,"$ 20,000,000 "
2018-08-14,bc49," 38,676 ",2018-08-15,"$2,000,000"
2018-08-14,extra," 45,149 ",2018-08-15,"$500,000"
2018-08-14,lotto649," 239,759 ",2018-08-15,"$ 20,000,000 "
2018-08-15,bc49," 82,658 ",2018-08-15,"$2,000,000"
2018-08-15,extra," 83,308 ",2018-08-15,"$500,000"
2018-08-15,lotto649," 476,375 ",2018-08-15,"$ 20,000,000 "
2018-08-16,bc49," 31,797 ",2018-08-18,"$2,000,000"
2018-08-16,extra," 43,152 ",2018-08-18,"$500,000"
2018-08-16,lotto649," 202,972 ",2018-08-18,"$ 22,000,000 "
2018-08-17,bc49," 48,455 ",2018-08-18,"$2,000,000"
2018-08-17,extra," 62,584 ",2018-08-18,"$500,000"
2018-08-17,lotto649," 323,363 ",2018-08-18,"$ 22,000,000 "
2018-08-18,bc49," 86,314 ",2018-08-18,"$2,000,000"
2018-08-18,extra," 85,339 ",2018-08-18,"$500,000"
2018-08-18,lotto649," 471,737 ",2018-08-18,"$ 22,000,000 "
2018-08-19,bc49," 24,774 ",2018-08-22,"$2,000,000"
